id,key,value,type
2294239570,city,Evanston,addr
2294239570,street,Ridge Avenue,addr
2294239570,postcode,60202,addr
2294239570,housenumber,825,addr
2294239570,street:name,Ridge,addr
2294239570,street:type,Avenue,addr
2294239590,city,Evanston,addr
2294239590,street,Monroe Street,addr
2294239590,postcode,60202,addr
2294239590,housenumber,828,addr
2294239590,street:name,Monroe,addr
2294239590,street:type,Street,addr
2294239612,city,Evanston,addr
2294239612,street,Reba Place,addr
2294239612,postcode,60202,addr
2294239612,housenumber,832,addr
2294239612,street:name,Reba,addr
2294239612,street:type,Place,addr
2294239713,city,Evanston,addr
2294239713,street,Ridge Avenue,addr
2294239713,postcode,60202,addr
2294239713,housenumber,835,addr
2294239713,street:name,Ridge,addr
2294239713,street:type,Avenue,addr
2294239839,city,Evanston,addr
2294239839,street,Ridge Avenue,addr
2294239839,postcode,60202,addr
2294239839,housenumber,849,addr
2294239839,street:name,Ridge,addr
2294239839,street:type,Avenue,addr
2294239957,city,Evanston,addr
2294239957,street,Washington Street,addr
2294239957,postcode,60202,addr
2294239957,housenumber,909,addr
2294239957,street:name,Washington,addr
2294239957,street:type,Street,addr
2294240131,city,Evanston,addr
2294240131,street,Washington Street,addr
2294240131,postcode,60202,addr
2294240131,housenumber,917,addr
2294240131,street:name,Washington,addr
2294240131,street:type,Street,addr
2294250670,city,Evanston,addr
2294250670,street,Dodge Avenue,addr
2294250670,postcode,60202,addr
2294250670,housenumber,1000,addr
2294250670,street:name,Dodge,addr
2294250670,street:type,Avenue,addr
2294250691,city,Evanston,addr
2294250691,street,Brown Avenue,addr
2294250691,postcode,60202,addr
2294250691,housenumber,1003,addr
2294250691,street:name,Brown,addr
2294250691,street:type,Avenue,addr
2294250711,city,Evanston,addr
2294250711,street,Florence Avenue,addr
2294250711,postcode,60202,addr
2294250711,housenumber,1006,addr
2294250711,street:name,Florence,addr
2294250711,street:type,Avenue,addr
2294250737,city,Evanston,addr
2294250737,street,Florence Avenue,addr
2294250737,postcode,60202,addr
2294250737,housenumber,1009,addr
2294250737,street:name,Florence,addr
2294250737,street:type,Avenue,addr
2294250828,city,Evanston,addr
2294250828,street,Dodge Avenue,addr
2294250828,postcode,60202,addr
2294250828,housenumber,1012,addr
2294250828,street:name,Dodge,addr
2294250828,street:type,Avenue,addr
2294250911,city,Evanston,addr
2294250911,street,Maple Avenue,addr
2294250911,postcode,60202,addr
2294250911,housenumber,1014,addr
2294250911,street:name,Maple,addr
2294250911,street:type,Avenue,addr
2294250931,city,Evanston,addr
2294250931,street,Ashland Avenue,addr
2294250931,postcode,60202,addr
2294250931,housenumber,1017,addr
2294250931,street:name,Ashland,addr
2294250931,street:type,Avenue,addr
2294250951,city,Evanston,addr
2294250951,street,Wesley Avenue,addr
2294250951,postcode,60202,addr
2294250951,housenumber,1018,addr
2294250951,street:name,Wesley,addr
2294250951,street:type,Avenue,addr
2294250971,city,Evanston,addr
2294250971,street,Darrow Avenue,addr
2294250971,postcode,60202,addr
2294250971,housenumber,1021,addr
2294250971,street:name,Darrow,addr
2294250971,street:type,Avenue,addr
2294250991,city,Evanston,addr
2294250991,street,Dewey Avenue,addr
2294250991,postcode,60202,addr
2294250991,housenumber,1023,addr
2294250991,street:name,Dewey,addr
2294250991,street:type,Avenue,addr
2294251011,city,Evanston,addr
2294251011,street,Elmwood Avenue,addr
2294251011,postcode,60202,addr
2294251011,housenumber,1026,addr
2294251011,street:name,Elmwood,addr
2294251011,street:type,Avenue,addr
2294251031,city,Evanston,addr
2294251031,street,Florence Avenue,addr
2294251031,postcode,60202,addr
2294251031,housenumber,1029,addr
2294251031,street:name,Florence,addr
2294251031,street:type,Avenue,addr
2294251051,city,Evanston,addr
2294251051,street,Wesley Avenue,addr
2294251051,postcode,60202,addr
2294251051,housenumber,1031,addr
2294251051,street:name,Wesley,addr
2294251051,street:type,Avenue,addr
2294251071,city,Evanston,addr
2294251071,street,Asbury Avenue,addr
2294251071,postcode,60202,addr
2294251071,housenumber,1035,addr
2294251071,street:name,Asbury,addr
2294251071,street:type,Avenue,addr
2294251091,city,Evanston,addr
2294251091,street,Asbury Avenue,addr
2294251091,postcode,60202,addr
2294251091,housenumber,1038,addr
2294251091,street:name,Asbury,addr
2294251091,street:type,Avenue,addr
2294251111,city,Evanston,addr
2294251111,street,Ridge Avenue,addr
2294251111,postcode,60202,addr
2294251111,housenumber,1041,addr
2294251111,street:name,Ridge,addr
2294251111,street:type,Avenue,addr
2294251131,city,Evanston,addr
2294251131,street,Fowler Avenue,addr
2294251131,postcode,60202,addr
2294251131,housenumber,1099,addr
2294251131,street:name,Fowler,addr
2294251131,street:type,Avenue,addr
2294251151,city,Evanston,addr
2294251151,street,Main Street,addr
2294251151,postcode,60202,addr
2294251151,housenumber,1225,addr
2294251151,street:name,Main,addr
2294251151,street:type,Street,addr
2294251171,city,Evanston,addr
2294251171,street,Main Street,addr
2294251171,postcode,60202,addr
2294251171,housenumber,1425,addr
2294251171,street:name,Main,addr
2294251171,street:type,Street,addr
2294251214,city,Evanston,addr
2294251214,street,South Boulevard,addr
2294251214,postcode,60202,addr
2294251214,housenumber,1601,addr
2294251214,street:name,South,addr
2294251214,street:type,Boulevard,addr
2294251311,city,Evanston,addr
2294251311,street,Washington Street,addr
2294251311,postcode,60202,addr
2294251311,housenumber,1612,addr
2294251311,street:name,Washington,addr
2294251311,street:type,Street,addr
2294251384,city,Evanston,addr
2294251384,street,South Boulevard,addr
2294251384,postcode,60202,addr
2294251384,housenumber,1616,addr
2294251384,street:name,South,addr
2294251384,street:type,Boulevard,addr
2294251406,city,Evanston,addr
2294251406,street,Keeney Street,addr
2294251406,postcode,60202,addr
2294251406,housenumber,1621,addr
2294251406,street:name,Keeney,addr
2294251406,street:type,Street,addr
2294251431,city,Evanston,addr
2294251431,street,Keeney Street,addr
2294251431,postcode,60202,addr
2294251431,housenumber,1626,addr
2294251431,street:name,Keeney,addr
2294251431,street:type,Street,addr
2294251453,city,Evanston,addr
2294251453,street,Madison Street,addr
2294251453,postcode,60202,addr
2294251453,housenumber,1630,addr
2294251453,street:name,Madison,addr
2294251453,street:type,Street,addr
2294251476,city,Evanston,addr
2294251476,street,Seward Street,addr
2294251476,postcode,60202,addr
2294251476,housenumber,1700,addr
2294251476,street:name,Seward,addr
2294251476,street:type,Street,addr
2294251524,city,Evanston,addr
2294251524,street,Oakton Street,addr
2294251524,postcode,60202,addr
2294251524,housenumber,1705,addr
2294251524,street:name,Oakton,addr
2294251524,street:type,Street,addr
2294251668,city,Evanston,addr
2294251668,street,Seward Street,addr
2294251668,postcode,60202,addr
2294251668,housenumber,1716,addr
2294251668,street:name,Seward,addr
2294251668,street:type,Street,addr
2294251764,city,Evanston,addr
2294251764,street,Madison Street,addr
2294251764,postcode,60202,addr
2294251764,housenumber,1722,addr
2294251764,street:name,Madison,addr
2294251764,street:type,Street,addr
2294251859,city,Evanston,addr
2294251859,street,Seward Street,addr
2294251859,postcode,60202,addr
2294251859,housenumber,1726,addr
2294251859,street:name,Seward,addr
2294251859,street:type,Street,addr
2294251995,city,Evanston,addr
2294251995,street,South Boulevard,addr
2294251995,postcode,60202,addr
2294251995,housenumber,1730,addr
2294251995,street:name,South,addr
2294251995,street:type,Boulevard,addr
2294252061,city,Evanston,addr
2294252061,street,Cleveland Street,addr
2294252061,postcode,60202,addr
2294252061,housenumber,1801,addr
2294252061,street:name,Cleveland,addr
2294252061,street:type,Street,addr
2294252083,city,Evanston,addr
2294252083,street,Madison Street,addr
2294252083,postcode,60202,addr
2294252083,housenumber,1805,addr
2294252083,street:name,Madison,addr
2294252083,street:type,Street,addr
2294252106,city,Evanston,addr
2294252106,street,Seward Street,addr
2294252106,postcode,60202,addr
2294252106,housenumber,1809,addr
2294252106,street:name,Seward,addr
2294252106,street:type,Street,addr
2294252130,city,Evanston,addr
2294252130,street,Cleveland Street,addr
2294252130,postcode,60202,addr
2294252130,housenumber,1814,addr
2294252130,street:name,Cleveland,addr
2294252130,street:type,Street,addr
2294252152,city,Evanston,addr
2294252152,street,South Boulevard,addr
2294252152,postcode,60202,addr
2294252152,housenumber,1818,addr
2294252152,street:name,South,addr
2294252152,street:type,Boulevard,addr
2294252172,city,Evanston,addr
2294252172,street,Seward Street,addr
2294252172,postcode,60202,addr
2294252172,housenumber,1900,addr
2294252172,street:name,Seward,addr
2294252172,street:type,Street,addr
2294252194,city,Evanston,addr
2294252194,street,Oakton Street,addr
2294252194,postcode,60202,addr
2294252194,housenumber,1911,addr
2294252194,street:name,Oakton,addr
2294252194,street:type,Street,addr
2294252218,city,Evanston,addr
2294252218,street,Warren Street,addr
2294252218,postcode,60202,addr
2294252218,housenumber,1917,addr
2294252218,street:name,Warren,addr
2294252218,street:type,Street,addr
2294252238,city,Evanston,addr
2294252238,street,Oakton Street,addr
2294252238,postcode,60202,addr
2294252238,housenumber,1923,addr
2294252238,street:name,Oakton,addr
2294252238,street:type,Street,addr
2294252260,city,Evanston,addr
2294252260,street,Main Street,addr
2294252260,postcode,60202,addr
2294252260,housenumber,2000,addr
2294252260,street:name,Main,addr
2294252260,street:type,Street,addr
2294252280,city,Evanston,addr
2294252280,street,Seward Street,addr
2294252280,postcode,60202,addr
2294252280,housenumber,2007,addr
2294252280,street:name,Seward,addr
2294252280,street:type,Street,addr
2294252300,city,Evanston,addr
2294252300,street,Seward Street,addr
2294252300,postcode,60202,addr
2294252300,housenumber,2011,addr
2294252300,street:name,Seward,addr
2294252300,street:type,Street,addr
2294252320,city,Evanston,addr
2294252320,street,Washington Street,addr
2294252320,postcode,60202,addr
2294252320,housenumber,2020,addr
2294252320,street:name,Washington,addr
2294252320,street:type,Street,addr
2294252341,city,Evanston,addr
2294252341,street,Cleveland Street,addr
2294252341,postcode,60202,addr
2294252341,housenumber,2032,addr
2294252341,street:name,Cleveland,addr
2294252341,street:type,Street,addr
2294252363,city,Evanston,addr
2294252363,street,Madison Place,addr
2294252363,postcode,60202,addr
2294252363,housenumber,2101,addr
2294252363,street:name,Madison,addr
2294252363,street:type,Place,addr
2294252383,city,Evanston,addr
2294252383,street,Seward Street,addr
2294252383,postcode,60202,addr
2294252383,housenumber,2108,addr
2294252383,street:name,Seward,addr
2294252383,street:type,Street,addr
2294252403,city,Evanston,addr
2294252403,street,Washington Street,addr
2294252403,postcode,60202,addr
2294252403,housenumber,2112,addr
2294252403,street:name,Washington,addr
2294252403,street:type,Street,addr
2294252423,city,Evanston,addr
2294252423,street,Madison Place,addr
2294252423,postcode,60202,addr
2294252423,housenumber,2118,addr
2294252423,street:name,Madison,addr
2294252423,street:type,Place,addr
2294252443,city,Evanston,addr
2294252443,street,Keeney Street,addr
2294252443,postcode,60202,addr
2294252443,housenumber,2123,addr
2294252443,street:name,Keeney,addr
2294252443,street:type,Street,addr
2294252463,city,Evanston,addr
2294252463,street,Madison Place,addr
2294252463,postcode,60202,addr
2294252463,housenumber,2128,addr
2294252463,street:name,Madison,addr
2294252463,street:type,Place,addr
2294252489,city,Evanston,addr
2294252489,street,Washington Street,addr
2294252489,postcode,60202,addr
2294252489,housenumber,2212,addr
2294252489,street:name,Washington,addr
2294252489,street:type,Street,addr
2294252516,city,Evanston,addr
2294252516,street,Madison Place,addr
2294252516,postcode,60202,addr
2294252516,housenumber,2232,addr
2294252516,street:name,Madison,addr
2294252516,street:type,Place,addr
2294252537,city,Evanston,addr
2294252537,street,Nathaniel Place,addr
2294252537,postcode,60202,addr
2294252537,housenumber,2313,addr
2294252537,street:name,Nathaniel,addr
2294252537,street:type,Place,addr
2294252557,city,Evanston,addr
2294252557,street,Nathaniel Place,addr
2294252557,postcode,60202,addr
2294252557,housenumber,2323,addr
2294252557,street:name,Nathaniel,addr
2294252557,street:type,Place,addr
2294252577,city,Evanston,addr
2294252577,street,Main Street,addr
2294252577,postcode,60202,addr
2294252577,housenumber,2404,addr
2294252577,street:name,Main,addr
2294252577,street:type,Street,addr
2294252606,city,Evanston,addr
2294252606,street,Greenleaf Street,addr
2294252606,postcode,60202,addr
2294252606,housenumber,2412,addr
2294252606,street:name,Greenleaf,addr
2294252606,street:type,Street,addr
2294252626,city,Evanston,addr
2294252626,street,Bradley Place,addr
2294252626,postcode,60202,addr
2294252626,housenumber,2424,addr
2294252626,street:name,Bradley,addr
2294252626,street:type,Place,addr
2294252647,city,Evanston,addr
2294252647,street,Dodge Avenue,addr
2294252647,postcode,60202,addr
2294252647,housenumber,509,addr
2294252647,street:name,Dodge,addr
2294252647,street:type,Avenue,addr
2294252667,city,Evanston,addr
2294252667,street,Florence Avenue,addr
2294252667,postcode,60202,addr
2294252667,housenumber,537,addr
2294252667,street:name,Florence,addr
2294252667,street:type,Avenue,addr
2294252689,city,Evanston,addr
2294252689,street,Dodge Avenue,addr
2294252689,postcode,60202,addr
2294252689,housenumber,608,addr
2294252689,street:name,Dodge,addr
2294252689,street:type,Avenue,addr
2294252709,city,Evanston,addr
2294252709,street,Dodge Avenue,addr
2294252709,postcode,60202,addr
2294252709,housenumber,631,addr
2294252709,street:name,Dodge,addr
2294252709,street:type,Avenue,addr
2294252729,city,Evanston,addr
2294252729,street,Dodge Avenue,addr
2294252729,postcode,60202,addr
2294252729,housenumber,700,addr
2294252729,street:name,Dodge,addr
2294252729,street:type,Avenue,addr
2294252749,city,Evanston,addr
2294252749,street,Brown Avenue,addr
